transacao_id,categoria_produto,split,valor_total,desconto,valor_total_bucket,desconto_bucket
50913,Sementes,train,1630.85,111.59,1,2
50914,Fertilizantes,train,2890.6,159.68,2,2
50915,Defensivos,train,3025.69,408.17,3,6
50916,Sementes,train,948.55,42.89,0,0
50917,Defensivos,train,9241.69,983.91,8,9
50918,Defensivos,train,7181.14,749.06,7,8
50919,Defensivos,train,6594.42,599.9,6,7
50920,Defensivos,train,23003.45,862.35,9,8
50921,Defensivos,train,8229.75,311.61,7,5
50922,Máquinas,train,12106.57,493.71,1,0
50923,Máquinas,train,32980.88,1904.36,4,4
50924,Máquinas,train,40018.6,2854.45,5,5
50925,Máquinas,train,39285.28,1966.13,5,4
50926,Defensivos,train,3935.2,524.9,4,7
50927,Fertilizantes,train,1062.03,58.35,0,0
50928,Sementes,train,10880.6,967.18,9,9
50929,Máquinas,train,59931.96,6703.8,7,8
50930,Máquinas,train,45890.58,1323.72,5,3
50931,Máquinas,train,67397.4,4499.82,7,7
50932,Sementes,train,10836.04,1158.16,9,9
50933,Defensivos,train,6872.06,621.7,6,7
50934,Máquinas,train,50743.17,3460.05,6,6
50935,Defensivos,train,12023.54,1538.75,8,9
50936,Sementes,train,4872.61,126.71,5,2
50937,Fertilizantes,train,13911.79,908.15,9,8
50938,Máquinas,train,62872.05,6710.03,7,8
50939,Máquinas,train,10604.14,1512.72,1,3
50940,Defensivos,train,3608.16,91.39,3,1
50941,Defensivos,train,2615.69,330.76,2,5
50942,Defensivos,train,6643.95,411.51,6,6
50943,Defensivos,train,10222.54,793.14,8,8
50944,Máquinas,train,32101.76,521.74,4,1
50945,Sementes,train,1946.54,137.9,2,2
50946,Fertilizantes,train,6105.85,760.95,5,8
50947,Máquinas,train,31825.6,4719.68,4,7
50948,Sementes,train,9218.04,432.75,8,6
50949,Fertilizantes,train,6762.3,310.32,6,4
50950,Defensivos,train,7131.71,865.64,7,8
50951,Sementes,train,2748.52,175.63,3,3
50952,Defensivos,train,6692.13,1062.82,6,9
50953,Sementes,train,4016.56,112.64,4,2
50954,Defensivos,train,5531.05,254.03,5,4
50955,Máquinas,train,28254.9,1109.28,3,2
50956,Sementes,train,2471.82,216.54,2,4
50957,Fertilizantes,train,4622.51,199.04,4,3
50958,Defensivos,train,7137.85,1019.57,7,9
50959,Máquinas,train,143829.37,7435.88,9,8
50960,Máquinas,train,176144.7,5594.9,9,8
50961,Sementes,train,25283.37,1271.13,9,9
50962,Defensivos,train,7277.12,1006.78,7,9
50963,Máquinas,train,21493.05,1981.27,2,4
50964,Máquinas,train,38052.39,2938.21,5,5
50965,Defensivos,train,8481.15,1078.05,7,9
50966,Sementes,train,3961.59,184.21,4,3
50967,Sementes,train,8523.26,657.86,8,8
50968,Sementes,train,12486.87,636.97,9,8
50969,Sementes,train,5111.72,493.88,5,7
50970,Defensivos,train,3263.99,213.0,3,3
50971,Fertilizantes,train,7180.18,209.18,6,3
50972,Sementes,train,4690.52,799.13,5,8
50973,Máquinas,train,70643.69,6558.96,7,8
50974,Sementes,train,2252.29,173.42,2,3
50975,Defensivos,train,3358.5,163.55,3,3
50976,Máquinas,train,8778.34,355.3,0,0
50977,Sementes,train,5115.32,521.11,5,7
50978,Sementes,train,6118.84,242.76,6,4
50979,Máquinas,train,39658.34,3798.1,5,6
50980,Defensivos,train,8492.59,551.33,7,7
50981,Fertilizantes,train,4010.52,335.34,3,5
50982,Defensivos,train,2892.64,126.26,3,2
50983,Defensivos,train,10840.05,238.71,8,4
50984,Sementes,train,3927.39,357.65,4,6
50985,Sementes,train,4491.51,215.19,5,4
50986,Defensivos,train,7343.11,383.03,7,6
50987,Máquinas,train,18682.67,266.43,2,0
50988,Máquinas,train,44065.3,2496.83,5,5
50989,Máquinas,train,24314.76,1677.28,3,3
50990,Sementes,train,7970.13,903.87,8,9
50991,Sementes,train,15265.91,1174.57,9,9
50992,Fertilizantes,train,2987.17,103.47,2,1
50993,Sementes,train,4822.24,57.56,5,0
50994,Sementes,train,11423.65,801.63,9,8
50995,Fertilizantes,train,2492.16,371.46,2,5
50996,Sementes,train,13757.42,685.88,9,8
50997,Sementes,train,5165.62,496.7,5,7
50998,Máquinas,train,60963.39,2974.95,7,5
50999,Fertilizantes,train,3760.22,316.68,3,4
51000,Sementes,train,4657.33,221.09,5,4
51001,Máquinas,train,8032.35,528.68,0,1
51002,Defensivos,train,4244.42,292.7,4,5
51003,Sementes,train,5805.34,26.84,6,0
51004,Máquinas,train,3195.93,216.06,0,0
51005,Fertilizantes,train,7197.47,477.4,6,6
51006,Defensivos,train,2088.88,220.7,2,4
51007,Máquinas,train,50013.98,6876.4,6,8
51008,Máquinas,train,59370.01,874.91,7,1
51009,Máquinas,train,73189.65,5835.87,7,8
51010,Fertilizantes,train,7635.04,564.06,6,7
51011,Máquinas,train,18806.03,328.21,2,0
51012,Fertilizantes,train,10931.94,1346.49,8,9
51013,Fertilizantes,train,866.69,52.35,0,0
51014,Máquinas,train,6054.8,49.54,0,0
51015,Máquinas,train,44322.13,2587.12,5,5
51016,Defensivos,train,4719.48,285.39,5,4
51017,Máquinas,train,33163.49,4584.37,4,7
51018,Máquinas,train,17741.79,1304.33,2,3
51019,Máquinas,train,20397.27,1450.78,2,3
51020,Máquinas,train,11940.47,930.23,1,2
51021,Fertilizantes,train,6889.01,432.64,6,6
51022,Fertilizantes,train,605.74,21.46,0,0
51023,Máquinas,train,31937.72,1736.04,4,3
51024,Máquinas,train,29223.25,1500.23,3,3
51025,Defensivos,train,37798.07,4400.14,9,9
51026,Defensivos,train,1396.5,91.93,1,1
51027,Defensivos,train,1578.02,24.24,1,0
51028,Máquinas,train,15247.01,1144.24,1,2
51029,Sementes,train,12980.09,879.83,9,9
51030,Máquinas,train,113737.93,3385.46,9,6
51031,Sementes,train,4656.4,165.6,5,3
51032,Defensivos,train,4759.53,414.03,5,6
51033,Máquinas,train,61054.29,8770.35,7,9
51034,Defensivos,train,9325.62,813.15,8,8
51035,Fertilizantes,train,2942.05,126.7,2,2
51036,Sementes,train,4022.19,189.6,4,3
51037,Defensivos,train,1097.08,57.02,0,0
51038,Sementes,train,3876.58,434.84,4,7
51039,Sementes,train,1664.43,22.8,1,0
51040,Defensivos,train,9293.96,1005.94,8,9
51041,Máquinas,train,46003.37,3285.35,5,6
51042,Sementes,train,12537.24,592.5,9,8
51043,Sementes,train,8785.49,1387.48,8,9
51044,Defensivos,train,3296.83,427.66,3,6
51045,Defensivos,train,4627.98,607.62,5,7
51046,Defensivos,train,20281.38,194.95,9,3
51047,Defensivos,train,4573.64,570.71,4,7
51048,Defensivos,train,481.64,34.45,0,0
51049,Defensivos,train,736.87,14.33,0,0
51050,Fertilizantes,train,21695.32,1347.18,9,9
51051,Máquinas,train,8789.85,453.87,0,0
51052,Sementes,train,10011.07,1521.89,8,9
51053,Fertilizantes,train,12755.41,698.27,8,7
51054,Fertilizantes,train,3531.91,372.37,3,5
51055,Defensivos,train,15090.89,1154.65,9,9
51056,Fertilizantes,train,7287.39,650.36,6,7
51057,Sementes,train,2543.81,104.92,2,2
51058,Máquinas,train,54131.07,3544.47,6,6
51059,Sementes,train,490.56,11.08,0,0
51060,Máquinas,train,63334.59,5839.51,7,8
51061,Sementes,train,2893.05,98.82,3,1
51062,Máquinas,train,151886.42,3487.24,9,6
51063,Sementes,train,5926.66,279.06,6,5
51064,Máquinas,train,16237.58,738.02,2,1
51065,Fertilizantes,train,3734.3,316.34,3,4
51066,Defensivos,train,3924.08,381.87,4,6
51067,Sementes,train,13286.04,1352.6,9,9
51068,Máquinas,train,42571.6,1696.96,5,3
51069,Fertilizantes,train,2194.64,71.28,1,1
51070,Sementes,train,10049.6,1163.59,8,9
51071,Sementes,train,2076.06,38.67,2,0
51072,Defensivos,train,7599.33,176.67,7,3
51073,Fertilizantes,train,4483.05,487.19,4,6
51074,Fertilizantes,train,8052.74,883.9,7,8
51075,Fertilizantes,train,6165.18,312.32,5,4
51076,Defensivos,train,2048.6,73.51,2,1
51077,Máquinas,train,74351.75,4148.14,7,7
51078,Máquinas,train,22877.11,1655.09,3,3
51079,Máquinas,train,73140.53,2549.47,7,5
51080,Sementes,train,6438.35,394.7,7,6
51081,Máquinas,train,48787.48,3165.62,6,6
51082,Sementes,train,15467.61,1619.75,9,9
51083,Fertilizantes,train,1346.55,186.3,0,3
51084,Sementes,train,6853.15,557.89,7,7
51085,Máquinas,train,82500.22,6021.28,8,8
51086,Máquinas,train,14548.06,808.37,1,1
51087,Sementes,train,1385.3,181.52,1,3
51088,Sementes,train,7744.66,379.33,7,6
51089,Fertilizantes,train,8531.86,955.94,7,8
51090,Defensivos,train,15653.64,1122.36,9,9
51091,Defensivos,train,18772.75,2201.45,9,9
51092,Máquinas,train,5770.39,960.76,0,2
51093,Sementes,train,1911.13,184.63,2,3
51094,Defensivos,train,2942.76,64.74,3,1
51095,Máquinas,train,134796.73,7668.42,9,8
51096,Defensivos,train,6984.79,340.17,6,5
51097,Máquinas,train,61019.44,3349.86,7,6
51098,Máquinas,train,49606.06,4346.6,6,7
51099,Sementes,train,2006.9,156.96,2,3
51100,Fertilizantes,train,4741.74,457.62,4,6
51101,Sementes,train,6276.68,321.4,6,5
51102,Sementes,train,7634.25,845.03,7,9
51103,Fertilizantes,train,6141.31,278.21,5,4
51104,Defensivos,train,7070.39,511.29,6,7
51105,Fertilizantes,train,2138.56,315.01,1,4
51106,Máquinas,train,26272.46,3210.82,3,6
51107,Defensivos,train,50869.12,3800.58,9,9
51108,Defensivos,train,10201.0,839.39,8,8
51109,Máquinas,train,111849.32,8684.2,9,9
51110,Máquinas,train,206588.94,14716.38,9,9
51111,Máquinas,train,65934.07,2718.36,7,5
51112,Defensivos,train,3571.92,267.84,3,4
51113,Fertilizantes,train,10869.76,719.16,8,8
51114,Defensivos,train,1555.22,142.85,1,2
51115,Máquinas,train,35991.61,3543.91,4,6
51116,Sementes,train,5018.97,311.51,5,5
51117,Máquinas,train,30603.2,2139.65,4,4
51118,Fertilizantes,train,1817.92,201.05,1,3
51119,Defensivos,train,3304.46,182.49,3,3
51120,Defensivos,train,19915.26,916.32,9,8
51121,Fertilizantes,train,1354.16,185.36,0,3
51122,Sementes,train,4816.02,191.63,5,3
51123,Máquinas,train,184020.57,4775.43,9,7
51124,Defensivos,train,4952.07,620.46,5,7
51125,Defensivos,train,4737.4,101.35,5,1
51126,Máquinas,train,62271.91,5374.25,7,7
51127,Defensivos,train,433.03,16.64,0,0
51128,Sementes,train,877.51,40.53,0,0
51129,Máquinas,train,24897.5,2668.96,3,5
51130,Máquinas,train,6534.26,282.57,0,0
51131,Sementes,train,6375.52,388.7,7,6
51132,Defensivos,train,4341.42,263.49,4,4
51133,Sementes,train,6150.6,98.2,6,1
51134,Sementes,train,1047.02,91.36,0,1
51135,Sementes,train,937.29,101.51,0,2
51136,Máquinas,train,25634.56,3031.7,3,5
51137,Fertilizantes,train,1713.62,131.2,1,2
51138,Máquinas,train,121550.71,11540.64,9,9
51139,Defensivos,train,1558.75,139.39,1,2
51140,Máquinas,train,72313.35,4311.51,7,7
51141,Defensivos,train,3027.62,260.86,3,4
51142,Fertilizantes,train,1610.31,70.92,1,0
51143,Sementes,train,3750.88,176.96,4,3
51144,Máquinas,train,64701.15,7097.8,7,8
51145,Sementes,train,2530.68,268.12,2,5
51146,Máquinas,train,29095.0,2850.9,3,5
51147,Sementes,train,2357.48,217.47,2,4
51148,Máquinas,train,46751.6,2683.42,6,5
51149,Fertilizantes,train,5628.16,122.56,5,2
51150,Defensivos,train,4934.8,620.5,5,7
51151,Máquinas,train,30953.56,1332.16,4,3
51152,Fertilizantes,train,7986.08,399.12,7,5
51153,Fertilizantes,train,8670.66,324.04,7,5
51154,Fertilizantes,train,15736.87,1149.03,9,9
51155,Sementes,train,4155.09,71.79,4,1
51156,Máquinas,train,31664.14,1916.84,4,4
51157,Máquinas,train,84081.47,5488.15,8,8
51158,Sementes,train,4634.42,93.18,5,1
51159,Defensivos,train,457.29,27.75,0,0
51160,Máquinas,train,19537.95,605.77,2,1
51161,Máquinas,train,13618.68,954.16,1,2
51162,Fertilizantes,train,6722.87,356.23,6,5
51163,Sementes,train,1772.06,277.69,1,5
51164,Sementes,train,2878.24,135.0,3,2
51165,Sementes,train,1426.05,134.71,1,2
51166,Sementes,train,9371.29,679.01,8,8
51167,Sementes,train,5855.33,889.52,6,9
51168,Defensivos,train,2920.22,238.86,3,4
51169,Fertilizantes,train,11107.96,452.44,8,6
51170,Sementes,train,7440.18,665.1,7,8
51171,Sementes,train,794.14,28.61,0,0
51172,Sementes,train,13663.81,1199.63,9,9
51173,Máquinas,train,17092.8,1263.65,2,2
51174,Máquinas,train,42213.46,5429.48,5,7
51175,Máquinas,train,29214.63,1941.81,3,4
51176,Máquinas,train,14807.41,689.89,1,1
51177,Sementes,train,4338.5,329.45,5,5
51178,Sementes,train,1736.61,77.47,1,1
51179,Máquinas,train,16348.33,827.87,2,1
51180,Máquinas,train,26241.41,2175.79,3,4
51181,Máquinas,train,22356.54,939.58,2,2
51182,Máquinas,train,47399.44,2298.16,6,4
51183,Máquinas,train,8959.42,784.28,0,1
51184,Máquinas,train,12287.71,1585.57,1,3
51185,Defensivos,train,631.04,45.95,0,0
51186,Fertilizantes,train,9736.56,317.69,8,4
51187,Sementes,train,3062.09,132.11,3,2
51188,Fertilizantes,train,2187.94,210.71,1,3
51189,Sementes,train,4689.11,507.97,5,7
51190,Fertilizantes,train,6606.99,592.13,6,7
51191,Máquinas,train,33482.58,1569.54,4,3
51192,Sementes,train,2067.44,172.2,2,3
51193,Máquinas,train,105965.76,10518.02,9,9
51194,Máquinas,train,28369.81,839.84,3,1
51195,Máquinas,train,51991.63,4281.73,6,7
51196,Defensivos,train,6382.69,173.58,6,3
51197,Máquinas,train,132159.25,8818.01,9,9
51198,Máquinas,train,107094.48,9701.4,9,9
51199,Máquinas,train,12766.8,726.62,1,1
51200,Máquinas,train,94261.61,1240.49,8,2
51201,Máquinas,train,86219.49,10927.51,8,9
51202,Sementes,train,2597.72,269.94,2,5
51203,Máquinas,train,23869.59,1548.73,3,3
51204,Defensivos,train,1538.09,91.93,1,1
51205,Máquinas,train,46046.52,882.04,5,2
51206,Fertilizantes,train,3975.02,318.73,3,4
51207,Sementes,train,6966.04,828.6,7,9
51208,Sementes,train,6346.23,314.73,7,5
51209,Defensivos,train,471.36,45.19,0,0
51210,Sementes,train,1854.98,110.9,2,2
51211,Sementes,train,4645.59,524.37,5,7
51212,Fertilizantes,train,9662.0,446.3,8,6
51213,Sementes,train,1132.29,53.07,1,0
51214,Máquinas,train,60202.71,6396.09,7,8
51215,Defensivos,train,6691.51,279.13,6,4
51216,Fertilizantes,train,2797.64,398.6,2,5
51217,Máquinas,train,34904.16,5110.32,4,7
51218,Máquinas,train,9660.16,1040.39,0,2
51219,Máquinas,train,12869.03,820.09,1,1
51220,Fertilizantes,train,2158.53,57.43,1,0
51221,Defensivos,train,9612.7,694.01,8,8
51222,Fertilizantes,train,1506.86,178.4,1,2
51223,Sementes,train,5798.65,416.3,6,6
51224,Sementes,train,3615.37,83.41,4,1
51225,Fertilizantes,train,8871.14,475.46,7,6
51226,Defensivos,train,22285.19,1664.51,9,9
51227,Defensivos,train,20102.69,927.83,9,8
51228,Fertilizantes,train,12935.07,788.23,9,8
51229,Máquinas,train,44134.48,2464.64,5,5
51230,Defensivos,train,9575.19,394.02,8,6
51231,Defensivos,train,7088.74,171.62,7,3
51232,Fertilizantes,train,2300.75,217.39,2,3
51233,Fertilizantes,train,10148.98,827.33,8,8
51234,Defensivos,train,10223.97,745.63,8,8
51235,Máquinas,train,27813.29,974.31,3,2
51236,Fertilizantes,train,8736.9,953.13,7,8
51237,Máquinas,train,27884.29,2154.11,3,4
51238,Máquinas,train,60531.04,3360.96,7,6
51239,Sementes,train,3027.5,325.98,3,5
51240,Defensivos,train,10539.39,288.51,8,5
51241,Fertilizantes,train,14267.26,729.8,9,8
51242,Máquinas,train,46843.0,5869.4,6,8
51243,Máquinas,train,30397.96,3105.05,4,6
51244,Sementes,train,3490.57,225.19,4,4
51245,Fertilizantes,train,5587.28,123.28,5,2
51246,Máquinas,train,36386.94,1247.31,4,2
51247,Defensivos,train,2395.97,160.63,2,3
51248,Fertilizantes,train,1304.63,29.57,0,0
51249,Máquinas,train,78826.23,3684.33,8,6
51250,Máquinas,train,10072.85,216.01,1,0
51251,Defensivos,train,8006.95,345.05,7,5
51252,Máquinas,train,136453.73,8695.75,9,9
51253,Defensivos,train,1986.48,38.22,1,0
51254,Fertilizantes,train,11284.06,431.07,8,6
51255,Defensivos,train,4274.02,312.13,4,5
51256,Defensivos,train,1518.69,150.63,1,2
51257,Máquinas,train,30241.37,3377.95,4,6
51258,Máquinas,train,49557.48,5671.02,6,8
51259,Fertilizantes,train,2761.64,385.63,2,5
51260,Fertilizantes,train,2468.39,296.01,2,4
51261,Fertilizantes,train,4877.61,833.13,4,8
51262,Máquinas,train,90823.21,6805.59,8,8
51263,Máquinas,train,63076.21,3191.15,7,6
51264,Defensivos,train,13988.5,144.32,9,2
51265,Máquinas,train,31516.33,3277.52,4,6
51266,Sementes,train,8955.24,550.76,8,7
51267,Sementes,train,885.81,37.75,0,0
51268,Defensivos,train,10187.11,887.85,8,8
51269,Fertilizantes,train,723.48,73.85,0,1
51270,Fertilizantes,train,13597.94,580.86,9,7
51271,Defensivos,train,1852.12,55.76,1,0
51272,Defensivos,train,2197.85,86.71,2,1
51273,Defensivos,train,4827.55,417.57,5,6
51274,Máquinas,train,44352.63,1305.05,5,3
51275,Defensivos,train,3890.28,198.18,4,3
51276,Fertilizantes,train,5088.1,514.86,4,6
51277,Máquinas,train,25809.4,1113.38,3,2
51278,Fertilizantes,train,5940.3,902.1,5,8
51279,Máquinas,train,17564.21,1442.47,2,3
51280,Sementes,train,2915.63,461.09,3,7
51281,Fertilizantes,train,12046.92,886.8,8,8
51282,Sementes,train,3494.87,128.17,4,2
51283,Sementes,train,1934.51,84.05,2,1
51284,Máquinas,train,58275.84,8279.76,6,9
51285,Sementes,train,7407.45,312.78,7,5
51286,Sementes,train,13430.78,1221.32,9,9
51287,Fertilizantes,train,5764.13,149.71,5,2
51288,Máquinas,train,86950.85,7150.71,8,8
51289,Fertilizantes,train,5537.82,237.9,5,3
51290,Sementes,train,6730.51,356.61,7,6
51291,Fertilizantes,train,8123.72,969.52,7,8
51292,Máquinas,train,14256.71,571.99,1,1
51293,Defensivos,train,12973.51,654.09,9,8
51294,Máquinas,train,101649.06,10259.66,8,9
51295,Fertilizantes,train,897.75,89.91,0,1
51296,Fertilizantes,train,19333.54,1780.26,9,9
51297,Fertilizantes,train,6200.23,246.07,5,4
51298,Defensivos,train,11511.38,81.7,8,1
51299,Máquinas,train,28290.75,2627.65,3,5
51300,Máquinas,train,40179.91,2400.71,5,5
51301,Defensivos,train,2530.76,249.04,2,4
51302,Máquinas,train,32792.67,2552.05,4,5
51303,Máquinas,train,4850.21,177.43,0,0
51304,Sementes,train,4261.44,164.06,5,3
51305,Máquinas,train,111695.47,7689.71,9,8
51306,Máquinas,train,124583.64,6479.16,9,8
51307,Defensivos,train,3333.8,433.5,3,6
51308,Defensivos,train,24624.36,3339.9,9,9
51309,Máquinas,train,48572.97,3498.51,6,6
51310,Máquinas,train,56229.85,5081.75,6,7
51311,Defensivos,train,5319.1,92.24,5,1
51312,Sementes,train,6282.6,462.27,6,7
51313,Fertilizantes,train,5345.1,590.42,5,7
51314,Defensivos,train,2045.55,113.09,2,2
51315,Sementes,train,5210.68,275.9,6,5
51316,Máquinas,train,70722.16,9000.54,7,9
51317,Defensivos,train,1010.62,18.86,0,0
51318,Defensivos,train,6234.85,393.02,6,6
51319,Fertilizantes,train,2804.86,214.49,2,3
51320,Máquinas,train,11656.26,411.1,1,0
51321,Defensivos,train,7435.54,830.78,7,8
51322,Fertilizantes,train,15289.58,797.12,9,8
51323,Fertilizantes,train,2198.28,61.0,1,0
51324,Fertilizantes,train,6900.92,752.78,6,8
51325,Defensivos,train,583.87,22.83,0,0
51326,Fertilizantes,train,5991.91,397.76,5,5
51327,Máquinas,train,38459.85,2422.38,5,5
51328,Defensivos,train,1982.31,146.49,1,2
51329,Máquinas,train,100094.31,13455.79,8,9
51330,Defensivos,train,10783.3,1183.26,8,9
51331,Máquinas,train,20014.32,1294.84,2,3
51332,Sementes,train,2188.05,167.15,2,3
51333,Fertilizantes,train,8322.88,233.52,7,3
51334,Sementes,train,1536.86,157.8,1,3
51335,Máquinas,train,46362.46,222.94,5,0
51336,Fertilizantes,train,3542.08,216.68,3,3
51337,Sementes,train,9634.96,701.72,8,8
51338,Sementes,train,3917.64,56.64,4,0
51339,Fertilizantes,train,5588.27,416.08,5,6
51340,Defensivos,train,1874.73,199.29,1,3
51341,Defensivos,train,4687.32,377.52,5,6
51342,Máquinas,train,14804.78,903.64,1,2
51343,Máquinas,train,21639.58,1226.97,2,2
51344,Máquinas,train,35452.05,731.13,4,1
51345,Máquinas,train,59452.39,5669.86,7,8
51346,Máquinas,train,22287.53,2347.85,2,5
51347,Máquinas,train,60146.08,5786.07,7,8
51348,Fertilizantes,train,4810.06,378.58,4,5
51349,Sementes,train,1805.13,231.81,1,4
51350,Fertilizantes,train,8575.22,793.83,7,8
51351,Máquinas,train,17632.51,2372.17,2,5
51352,Máquinas,train,43474.97,3229.27,5,6
51353,Máquinas,train,12896.7,1207.78,1,2
51354,Fertilizantes,train,7140.82,570.38,6,7
51355,Máquinas,train,30594.83,1484.68,4,3
51356,Fertilizantes,train,6052.49,924.85,5,8
51357,Sementes,train,4644.25,364.34,5,6
51358,Fertilizantes,train,10406.12,742.36,8,8
51359,Defensivos,train,6636.24,800.64,6,8
51360,Fertilizantes,train,4203.33,390.49,4,5
51361,Máquinas,train,22820.08,1416.44,3,3
51362,Sementes,train,2911.74,269.9,3,5
51363,Máquinas,train,64516.69,2538.65,7,5
51364,Máquinas,train,30088.08,3454.8,4,6
51365,Defensivos,train,4314.55,140.55,4,2
51366,Máquinas,train,112154.92,7023.78,9,8
51367,Máquinas,train,68214.53,3656.35,7,6
51368,Sementes,train,941.21,95.99,0,1
51369,Defensivos,train,9295.51,1001.39,8,9
51370,Defensivos,train,1964.9,71.41,1,1
51371,Fertilizantes,train,4087.82,278.43,3,4
51372,Máquinas,train,21545.94,830.66,2,1
51373,Máquinas,train,30654.98,3121.12,4,6
51374,Sementes,train,1314.14,18.34,1,0
51375,Defensivos,train,2694.66,42.41,2,0
51376,Máquinas,train,46792.1,2419.34,6,5
51377,Fertilizantes,train,3820.67,133.69,3,2
51378,Máquinas,train,72253.64,5736.76,7,8
51379,Máquinas,train,25685.39,2461.41,3,5
51380,Máquinas,train,32657.08,2260.76,4,4
51381,Sementes,train,10586.43,1012.47,9,9
51382,Máquinas,train,94957.22,10015.9,8,9
51383,Máquinas,train,145159.08,19567.29,9,9
51384,Fertilizantes,train,17989.25,852.55,9,8
51385,Máquinas,train,38339.72,5872.92,5,8
51386,Defensivos,train,3488.65,206.09,3,3
51387,Fertilizantes,train,4131.35,205.63,3,3
51388,Defensivos,train,1309.96,92.39,1,1
51389,Defensivos,train,8774.13,1306.23,7,9
51390,Máquinas,train,78841.05,3949.4,8,6
51391,Defensivos,train,6887.87,592.69,6,7
51392,Máquinas,train,46798.56,7009.77,6,8
51393,Máquinas,train,26622.96,1445.54,3,3
51394,Máquinas,train,30627.45,1844.73,4,4
51395,Máquinas,train,36210.08,3666.12,4,6
51396,Fertilizantes,train,6378.3,312.03,6,4
51397,Máquinas,train,39581.91,5058.45,5,7
51398,Máquinas,train,40932.15,5472.97,5,7
51399,Sementes,train,3105.62,150.38,3,3
51400,Sementes,train,2489.24,198.41,2,3
51401,Máquinas,train,21898.7,1328.24,2,3
51402,Defensivos,train,1589.24,138.28,1,2
51403,Fertilizantes,train,5301.52,675.08,5,7
51404,Fertilizantes,train,2366.72,70.72,2,0
51405,Máquinas,train,42177.43,3098.51,5,6
51406,Máquinas,train,138339.08,2031.64,9,4
51407,Máquinas,train,28225.05,2387.35,3,5
